,Unnamed: 0,Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $,Dates,Time,Year,Month,Date,DateAPIFormat,Sunrise,Sunset,Day_Length,dateJoinFormat,date_time,wind_gust_set_1,weather_condition_set_1d,pressure_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,peak_wind_speed_set_1,air_temp_set_1
49,346,2023-03-11 02:00:00,11,2,-28.9675,-13.06,2.38,0.0,11347.05,54.0,17.3,-12.17121849,-5.487394958,-15.9075,-15.9075,1.218032159,-38621.7075,2023-03-11,02:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 02:00:00,2023-03-11 02:00:00-08:00,,,88047.05,220.0,43.9,5.144,,13.0
50,348,2023-03-11 00:00:00,11,24,-28.96,-15.45,2.51,0.13,12472.15,57.9,21.9,-11.53784861,-6.155378486,-13.51,-13.51,0.874433657,-38590.9025,2023-03-11,00:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 00:00:00,2023-03-11 00:00:00-08:00,,,88136.08,230.0,62.24,7.717,,12.0
51,349,2023-03-11 03:00:00,11,3,-28.96,-12.74,2.38,0.0,11081.36,60.1,23.0,-12.16806723,-5.352941176,-16.22,-16.22,1.273155416,-38637.9275,2023-03-11,03:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 03:00:00,2023-03-11 03:00:00-08:00,12.861,,87987.7,240.0,38.27,9.26,,14.0
52,350,2023-03-11 08:00:00,11,8,-28.955,-13.17,2.38,0.0,12247.03,61.0,25.3,-12.16596639,-5.533613445,-15.785,-15.785,1.198557327,-38712.2625,2023-03-11,08:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 08:00:00,2023-03-11 08:00:00-08:00,17.491,,88106.4,260.0,26.74,13.89,,22.0
53,351,2023-03-10 23:00:00,10,23,-28.9425,-12.51,2.51,0.0,13133.33,59.0,20.7,-11.53087649,-4.984063745,-16.4325,-16.4325,1.313549161,-38577.3925,2023-03-10,23:00:00,2023,3,03/1/223,20230310,2023-03-10 06:17:38-08:00,2023-03-11T02:06:13+00:00,42515,03/10/2023 23:00:00,2023-03-10 23:00:00-08:00,11.832,,88195.43,220.0,66.93,8.231,,13.0
54,353,2023-02-28 20:00:00,28,20,-28.8975,19.28,2.56,0.0,15406.37,51.1,9.2,-11.28808594,7.53125,-48.1775,-48.1775,-2.498832988,-38294.355,2023-02-28,20:00:00,2023,2,02/2/223,20230228,2023-02-28 06:30:48-08:00,2023-03-01T01:57:34+00:00,41206,02/28/2023 20:00:00,2023-02-28 20:00:00-08:00,,,88165.75,210.0,19.34,4.63,,8.0
55,355,2023-03-11 05:00:00,11,5,-28.875,-14.94,2.38,0.0,11057.92,57.9,18.4,-12.13235294,-6.277310924,-13.935,-13.935,0.932730924,-38666.4075,2023-03-11,05:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 05:00:00,2023-03-11 05:00:00-08:00,12.861,,88047.05,260.0,38.27,10.289,,14.0
56,356,2023-03-16 20:00:00,16,20,-28.875,-16.73,2.44,0.0,14555.45,33.1,18.4,-11.83401639,-6.856557377,-12.145,-12.145,0.725941423,-39501.0975,2023-03-16,20:00:00,2023,3,03/1/223,20230316,2023-03-16 07:09:23-07:00,2023-03-17T02:11:12+00:00,43309,03/16/2023 20:00:00,2023-03-16 20:00:00-07:00,,,89412.12,360.0,80.34,6.688,,1.0
57,358,2023-03-16 22:00:00,16,22,-28.8575,-16.51,2.44,0.0,14507.22,34.0,15.0,-11.82684426,-6.766393443,-12.3475,-12.3475,0.747880073,-39523.9275,2023-03-16,22:00:00,2023,3,03/1/223,20230316,2023-03-16 07:09:23-07:00,2023-03-17T02:11:12+00:00,43309,03/16/2023 22:00:00,2023-03-16 22:00:00-07:00,11.318,,89501.15,10.0,64.18,8.746,,1.0
58,360,2023-03-11 04:00:00,11,4,-28.845,-14.3,2.38,0.0,11007.66,55.0,11.5,-12.1197479,-6.008403361,-14.545,-14.545,1.017132867,-38652.4725,2023-03-11,04:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 04:00:00,2023-03-11 04:00:00-08:00,13.89,,88017.37,250.0,33.35,10.289,,15.0
59,365,2023-03-16 19:00:00,16,19,-28.785,-19.77,2.44,0.0,14522.45,33.1,27.6,-11.79713115,-8.102459016,-9.015,-9.015,0.45599393,-39488.9525,2023-03-16,19:00:00,2023,3,03/1/223,20230316,2023-03-16 07:09:23-07:00,2023-03-17T02:11:12+00:00,43309,03/16/2023 19:00:00,2023-03-16 19:00:00-07:00,,,89293.42,360.0,74.6,9.26,,1.0
60,366,2022-12-13 15:00:00,13,15,-28.7625,-11.63,6.72,0.0,14576.86,52.0,27.6,-4.280133929,-1.730654762,-17.1325,-17.1325,1.473129837,-26571.5975,2022-12-13,15:00:00,2022,12,12/1/222,20221213,2022-12-13 06:59:35-08:00,2022-12-14T00:52:26+00:00,35571,12/13/2022 15:00:00,2022-12-13 15:00:00-08:00,17.491,,87869.0,270.0,16.64,11.832,,9.0
61,367,2023-02-28 22:00:00,28,22,-28.7525,12.18,2.56,0.0,14348.42,48.9,9.2,-11.23144531,4.7578125,-40.9325,-40.9325,-3.360632184,-38377.615,2023-02-28,22:00:00,2023,2,02/2/223,20230228,2023-02-28 06:30:48-08:00,2023-03-01T01:57:34+00:00,41206,02/28/2023 22:00:00,2023-02-28 22:00:00-08:00,11.832,,88314.13,270.0,13.63,9.26,,12.0
62,369,2023-03-11 11:00:00,11,11,-28.75,-16.03,2.38,0.0,13697.18,73.0,27.6,-12.07983193,-6.735294118,-12.72,-12.72,0.793512165,-38751.3475,2023-03-11,11:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 11:00:00,2023-03-11 11:00:00-08:00,12.347,,88106.4,10.0,26.46,9.26,,21.0
63,370,2023-02-28 21:00:00,28,21,-28.7475,13.58,2.56,0.0,14973.86,51.1,8.1,-11.22949219,5.3046875,-42.3275,-42.3275,-3.116899853,-38336.6825,2023-02-28,21:00:00,2023,2,02/2/223,20230228,2023-02-28 06:30:48-08:00,2023-03-01T01:57:34+00:00,41206,02/28/2023 21:00:00,2023-02-28 21:00:00-08:00,,,88254.78,250.0,18.34,5.659,,10.0
64,371,2023-03-16 16:00:00,16,16,-28.7475,-21.75,2.44,0.0,14569.74,33.1,16.1,-11.7817623,-8.913934426,-6.9975,-6.9975,0.321724138,-39464.605,2023-03-16,16:00:00,2023,3,03/1/223,20230316,2023-03-16 07:09:23-07:00,2023-03-17T02:11:12+00:00,43309,03/16/2023 16:00:00,2023-03-16 16:00:00-07:00,16.977,,89026.34,360.0,86.48,13.89,,1.0
65,372,2022-11-11 02:00:00,11,2,-28.74,4.23,4.63,0.0,11340.0,39.0,17.3,-6.207343413,0.913606911,-32.97,-32.97,-7.794326241,-25177.0375,2022-11-11,02:00:00,2022,11,11/1/222,20221111,2022-11-11 06:31:11-08:00,2022-11-12T01:00:19+00:00,37748,11/11/2022 02:00:00,2022-11-11 02:00:00-08:00,12.347,,89174.72,40.0,64.42,9.26,,2.0
66,373,2023-03-10 22:00:00,10,22,-28.74,-13.83,2.51,0.0,13716.77,59.0,19.6,-11.4501992,-5.509960159,-14.91,-14.91,1.078091106,-38560.96,2023-03-10,22:00:00,2023,3,03/1/223,20230310,2023-03-10 06:17:38-08:00,2023-03-11T02:06:13+00:00,42515,03/10/2023 22:00:00,2023-03-10 22:00:00-08:00,,,88284.45,210.0,62.72,10.803,,14.0
67,383,2023-03-16 18:00:00,16,18,-28.59,-21.7,2.44,0.0,14647.54,34.0,29.9,-11.71721311,-8.893442623,-6.89,-6.89,0.317511521,-39479.9375,2023-03-16,18:00:00,2023,3,03/1/223,20230316,2023-03-16 07:09:23-07:00,2023-03-17T02:11:12+00:00,43309,03/16/2023 18:00:00,2023-03-16 18:00:00-07:00,,,89234.07,350.0,86.48,8.231,,1.0
68,386,2023-03-11 12:00:00,11,12,-28.575,-15.14,2.38,0.0,13745.5,73.9,23.0,-12.00630252,-6.361344538,-13.435,-13.435,0.887384412,-38764.7825,2023-03-11,12:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 12:00:00,2023-03-11 12:00:00-08:00,,,88136.08,20.0,26.46,9.26,,21.0
69,387,2023-03-10 21:00:00,10,21,-28.57,-14.88,2.51,0.0,14059.17,55.9,12.7,-11.38247012,-5.928286853,-13.69,-13.69,0.920026882,-38546.05,2023-03-10,21:00:00,2023,3,03/1/223,20230310,2023-03-10 06:17:38-08:00,2023-03-11T02:06:13+00:00,42515,03/10/2023 21:00:00,2023-03-10 21:00:00-08:00,,,88343.8,210.0,62.95,9.774,,15.0
70,392,2023-02-15 21:00:00,15,21,-28.525,-16.54,2.43,0.0,14995.4,23.0,21.9,-11.73868313,-6.806584362,-11.985,-11.985,0.724607013,-38542.3325,2023-02-15,21:00:00,2023,2,02/1/223,20230215,2023-02-15 06:46:02-08:00,2023-02-16T01:45:32+00:00,39570,02/15/2023 21:00:00,2023-02-15 21:00:00-08:00,9.26,,89085.69,350.0,79.1,6.688,,-7.0
71,397,2023-03-10 16:00:00,10,16,-28.48,-17.49,2.51,0.0,13565.92,63.0,24.2,-11.34661355,-6.96812749,-10.99,-10.99,0.628359062,-38491.7125,2023-03-10,16:00:00,2023,3,03/1/223,20230310,2023-03-10 06:17:38-08:00,2023-03-11T02:06:13+00:00,42515,03/10/2023 16:00:00,2023-03-10 16:00:00-08:00,13.89,,88462.5,200.0,44.78,10.803,,16.0
72,398,2022-12-12 16:00:00,12,16,-28.4775,-15.28,5.0,0.0,14987.34,64.0,31.1,-5.6955,-3.056,-13.1975,-13.1975,0.863710733,-26322.625,2022-12-12,16:00:00,2022,12,12/1/222,20221212,2022-12-12 06:58:53-08:00,2022-12-13T00:52:11+00:00,35598,12/12/2022 16:00:00,2022-12-12 16:00:00-08:00,,,87839.32,180.0,54.62,6.688,,14.0
73,399,2022-12-13 14:00:00,13,14,-28.4725,-12.28,6.72,0.0,14665.0,51.1,29.9,-4.236979167,-1.827380952,-16.1925,-16.1925,1.318607492,-26554.465,2022-12-13,14:00:00,2022,12,12/1/222,20221213,2022-12-13 06:59:35-08:00,2022-12-14T00:52:26+00:00,35571,12/13/2022 14:00:00,2022-12-13 14:00:00-08:00,17.491,,87839.32,260.0,15.81,10.803,,11.0
74,404,2023-03-16 15:00:00,16,15,-28.4125,-19.9,2.44,0.0,14556.92,35.1,26.5,-11.64446721,-8.155737705,-8.5125,-8.5125,0.427763819,-39457.6075,2023-03-16,15:00:00,2023,3,03/1/223,20230316,2023-03-16 07:09:23-07:00,2023-03-17T02:11:12+00:00,43309,03/16/2023 15:00:00,2023-03-16 15:00:00-07:00,16.462,,88996.66,350.0,93.08,11.318,,2.0
75,405,2022-12-12 17:00:00,12,17,-28.4075,-13.7,5.0,0.0,15281.45,63.0,24.2,-5.6815,-2.74,-14.7075,-14.7075,1.073540146,-26337.3325,2022-12-12,17:00:00,2022,12,12/1/222,20221212,2022-12-12 06:58:53-08:00,2022-12-13T00:52:11+00:00,35598,12/12/2022 17:00:00,2022-12-12 17:00:00-08:00,,,87809.65,150.0,93.6,5.659,,12.0
76,406,2022-12-12 15:00:00,12,15,-28.375,-14.87,5.0,0.0,15033.82,62.1,27.6,-5.675,-2.974,-13.505,-13.505,0.908204438,-26309.4275,2022-12-12,15:00:00,2022,12,12/1/222,20221212,2022-12-12 06:58:53-08:00,2022-12-13T00:52:11+00:00,35598,12/12/2022 15:00:00,2022-12-12 15:00:00-08:00,13.89,,87779.97,190.0,48.31,11.318,,17.0
77,412,2023-03-11 09:00:00,11,9,-28.265,-14.35,2.38,0.0,12919.11,66.0,24.2,-11.87605042,-6.029411765,-13.915,-13.915,0.969686411,-38726.1775,2023-03-11,09:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 09:00:00,2023-03-11 09:00:00-08:00,,,88136.08,280.0,25.17,12.861,,23.0
78,416,2023-02-06 05:00:00,6,5,-28.225,-1.62,2.4,0.0,12201.34,44.1,15.0,-11.76041667,-0.675,-26.605,-26.605,16.42283951,-38478.6675,2023-02-06,05:00:00,2023,2,02/0/223,20230206,2023-02-06 06:54:48-08:00,2023-02-07T01:36:41+00:00,38513,02/06/2023 05:00:00,2023-02-06 05:00:00-08:00,12.347,,88403.15,240.0,31.23,9.26,,8.0
79,417,2022-12-03 01:00:00,3,1,-28.215,15.96,4.82,0.0,12003.73,35.1,15.0,-5.85373444,3.31120332,-44.175,-44.175,-2.767857143,-26598.555,2022-12-03,01:00:00,2022,12,12/0/222,20221203,2022-12-03 06:51:48-08:00,2022-12-04T00:51:24+00:00,35976,12/03/2022 01:00:00,2022-12-03 01:00:00-08:00,,,90302.38,30.0,50.68,5.659,,0.0
80,420,2023-03-10 17:00:00,10,17,-28.165,-17.85,2.51,0.0,13735.04,64.9,27.6,-11.22111554,-7.111553785,-10.315,-10.315,0.577871148,-38502.0275,2023-03-10,17:00:00,2023,3,03/1/223,20230310,2023-03-10 06:17:38-08:00,2023-03-11T02:06:13+00:00,42515,03/10/2023 17:00:00,2023-03-10 17:00:00-08:00,,,88432.83,200.0,50.93,8.746,,14.0
81,422,2023-03-11 10:00:00,11,10,-28.09,-15.64,2.38,0.0,13537.78,70.0,27.6,-11.80252101,-6.571428571,-12.45,-12.45,0.796035806,-38738.6275,2023-03-11,10:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 10:00:00,2023-03-11 10:00:00-08:00,14.919,,88136.08,280.0,22.06,12.347,,24.0
82,426,2023-03-01 07:00:00,1,7,-27.995,38.78,2.51,0.0,12650.31,36.0,9.2,-11.15338645,15.4501992,-66.775,-66.775,-1.721892728,-38653.5225,2023-03-01,07:00:00,2023,3,03/0/223,20230301,2023-03-01 06:29:32-08:00,2023-03-02T01:58:27+00:00,41335,03/01/2023 07:00:00,2023-03-01 07:00:00-08:00,,,88640.56,80.0,27.67,5.659,,4.0
83,429,2022-04-22 02:00:00,22,2,-27.88,-13.53,6.88,0.0,13181.6,73.0,25.3,-4.052325581,-1.966569767,-14.35,-14.35,1.060606061,-11395.18,2022-04-22,02:00:00,2022,4,04/2/222,20220422,2022-04-22 06:19:12-07:00,2022-04-23T02:41:05+00:00,48113,04/22/2022 02:00:00,2022-04-22 02:00:00-07:00,13.89,,88848.29,190.0,73.15,10.803,,21.0
84,431,2023-03-17 00:00:00,17,24,-27.87,-15.77,2.44,-0.01,13603.61,33.1,23.0,-11.42213115,-6.463114754,-12.1,-12.1,0.767279645,-39547.715,2023-03-17,00:00:00,2023,3,03/1/223,20230317,2023-03-17 07:08:00-07:00,2023-03-18T02:12:01+00:00,43441,03/17/2023 00:00:00,2023-03-17 00:00:00-07:00,9.774,,89619.85,360.0,63.94,7.202,,0.0
85,432,2023-03-15 01:00:00,15,1,-27.855,-15.1,2.63,0.0,12641.98,45.0,23.0,-10.59125475,-5.741444867,-12.755,-12.755,0.844701987,-39120.9525,2023-03-15,01:00:00,2023,3,03/1/223,20230315,2023-03-15 07:10:47-07:00,2023-03-16T02:10:22+00:00,43175,03/15/2023 01:00:00,2023-03-15 01:00:00-07:00,,,89145.04,180.0,65.6,7.717,,7.0
86,433,2022-04-22 03:00:00,22,3,-27.8425,-15.8,6.88,0.0,12615.83,72.0,23.0,-4.046875,-2.296511628,-12.0425,-12.0425,0.762183544,-11407.2225,2022-04-22,03:00:00,2022,4,04/2/222,20220422,2022-04-22 06:19:12-07:00,2022-04-23T02:41:05+00:00,48113,04/22/2022 03:00:00,2022-04-22 03:00:00-07:00,13.89,,88848.29,200.0,73.15,10.289,,21.0
87,434,2023-03-14 22:00:00,14,22,-27.8425,-13.48,2.45,0.0,14491.78,46.0,17.3,-11.36428571,-5.502040816,-14.3625,-14.3625,1.065467359,-39080.6875,2023-03-14,22:00:00,2023,3,03/1/223,20230314,2023-03-14 07:12:10-07:00,2023-03-15T02:09:33+00:00,43043,03/14/2023 22:00:00,2023-03-14 22:00:00-07:00,13.89,,89204.39,170.0,56.99,10.803,,8.0
88,436,2023-03-15 00:00:00,15,24,-27.8175,-15.1,2.45,-0.18,12894.37,46.0,23.0,-11.35408163,-6.163265306,-12.7175,-12.7175,0.842218543,-39108.1975,2023-03-15,00:00:00,2023,3,03/1/223,20230315,2023-03-15 07:10:47-07:00,2023-03-16T02:10:22+00:00,43175,03/15/2023 00:00:00,2023-03-15 00:00:00-07:00,,,89145.04,180.0,65.6,8.231,,7.0
89,440,2022-12-12 14:00:00,12,14,-27.8,-14.24,5.0,0.0,15242.15,61.0,27.6,-5.56,-2.848,-13.56,-13.56,0.952247191,-26295.9225,2022-12-12,14:00:00,2022,12,12/1/222,20221212,2022-12-12 06:58:53-08:00,2022-12-13T00:52:11+00:00,35598,12/12/2022 14:00:00,2022-12-12 14:00:00-08:00,18.52,,87779.97,190.0,45.36,13.376,,18.0
90,442,2022-04-22 04:00:00,22,4,-27.735,-15.8,6.88,0.0,12279.61,71.1,26.5,-4.03125,-2.296511628,-11.935,-11.935,0.755379747,-11419.1575,2022-04-22,04:00:00,2022,4,04/2/222,20220422,2022-04-22 06:19:12-07:00,2022-04-23T02:41:05+00:00,48113,04/22/2022 04:00:00,2022-04-22 04:00:00-07:00,,,88877.96,200.0,82.77,8.746,,19.0
91,443,2023-02-28 19:00:00,28,19,-27.7325,27.64,2.56,0.0,15323.54,59.0,11.5,-10.83300781,10.796875,-55.3725,-55.3725,-2.003346599,-38246.1775,2023-02-28,19:00:00,2023,2,02/2/223,20230228,2023-02-28 06:30:48-08:00,2023-03-01T01:57:34+00:00,41206,02/28/2023 19:00:00,2023-02-28 19:00:00-08:00,,,88165.75,220.0,18.07,3.087,,9.0
92,444,2023-02-14 08:00:00,14,8,-27.71,-4.84,2.4,0.0,14879.91,37.0,28.8,-11.54583333,-2.016666667,-22.87,-22.87,4.725206612,-38753.4925,2023-02-14,08:00:00,2023,2,02/1/223,20230214,2023-02-14 06:47:05-08:00,2023-02-15T01:44:34+00:00,39449,02/14/2023 08:00:00,2023-02-14 08:00:00-08:00,23.664,,86860.03,250.0,56.99,18.52,,8.0
93,446,2022-12-13 16:00:00,13,16,-27.7025,-10.71,6.72,0.0,14443.85,50.0,28.8,-4.122395833,-1.59375,-16.9925,-16.9925,1.586601307,-26588.59,2022-12-13,16:00:00,2022,12,12/1/222,20221213,2022-12-13 06:59:35-08:00,2022-12-14T00:52:26+00:00,35571,12/13/2022 16:00:00,2022-12-13 16:00:00-08:00,10.803,,87928.35,260.0,20.7,8.231,,7.0
94,447,2023-03-10 15:00:00,10,15,-27.7025,-15.91,2.51,0.0,13563.26,60.1,27.6,-11.03685259,-6.338645418,-11.7925,-11.7925,0.741200503,-38480.7225,2023-03-10,15:00:00,2023,3,03/1/223,20230310,2023-03-10 06:17:38-08:00,2023-03-11T02:06:13+00:00,42515,03/10/2023 15:00:00,2023-03-10 15:00:00-08:00,,,88492.18,200.0,36.77,13.376,,18.0
95,450,2022-04-21 23:00:00,21,23,-27.675,-8.49,7.04,0.0,16691.4,75.9,13.8,-3.931107955,-1.205965909,-19.185,-19.185,2.259717314,-11342.115,2022-04-21,23:00:00,2022,4,04/2/222,20220421,2022-04-21 06:20:24-07:00,2022-04-22T02:40:16+00:00,47992,04/21/2022 23:00:00,2022-04-21 23:00:00-07:00,18.006,,88848.29,180.0,53.62,14.919,,24.0
96,451,2022-04-22 05:00:00,22,5,-27.675,-14.77,6.88,0.0,12372.11,68.0,19.6,-4.02252907,-2.146802326,-12.905,-12.905,0.873730535,-11432.0625,2022-04-22,05:00:00,2022,4,04/2/222,20220422,2022-04-22 06:19:12-07:00,2022-04-23T02:41:05+00:00,48113,04/22/2022 05:00:00,2022-04-22 05:00:00-07:00,,,88877.96,200.0,82.77,9.26,,19.0
97,457,2022-03-23 19:00:00,23,19,-27.56,9.98,5.01,0.0,13701.4,44.1,17.3,-5.500998004,1.992015968,-37.54,-37.54,-3.761523046,-5957.1525,2022-03-23,19:00:00,2022,3,03/2/222,20220323,2022-03-23 06:59:15-07:00,2022-03-24T02:17:04+00:00,44269,03/23/2022 19:00:00,2022-03-23 19:00:00-07:00,,,88996.66,350.0,55.36,1.543,,2.0
98,458,2023-03-14 23:00:00,14,23,-27.5225,-12.73,2.45,0.0,13830.34,46.9,21.9,-11.23367347,-5.195918367,-14.7925,-14.7925,1.162018853,-39095.48,2023-03-14,23:00:00,2023,3,03/1/223,20230314,2023-03-14 07:12:10-07:00,2023-03-15T02:09:33+00:00,43043,03/14/2023 23:00:00,2023-03-14 23:00:00-07:00,,,89174.72,180.0,65.6,8.746,,7.0
99,460,2023-03-16 23:00:00,16,23,-27.5175,-15.83,2.44,0.0,14133.46,34.0,18.4,-11.27766393,-6.487704918,-11.6875,-11.6875,0.738313329,-39535.615,2023-03-16,23:00:00,2023,3,03/1/223,20230316,2023-03-16 07:09:23-07:00,2023-03-17T02:11:12+00:00,43309,03/16/2023 23:00:00,2023-03-16 23:00:00-07:00,,,89619.85,10.0,64.18,7.202,,1.0
100,463,2023-02-14 06:00:00,14,6,-27.4325,-13.79,2.4,0.0,12557.37,36.0,24.2,-11.43020833,-5.745833333,-13.6425,-13.6425,0.989303843,-38709.9675,2023-02-14,06:00:00,2023,2,02/1/223,20230214,2023-02-14 06:47:05-08:00,2023-02-15T01:44:34+00:00,39449,02/14/2023 06:00:00,2023-02-14 06:00:00-08:00,18.006,,86860.03,220.0,69.64,12.347,,3.0
101,464,2023-03-10 20:00:00,10,20,-27.4225,-15.74,2.51,0.0,14103.16,57.0,16.1,-10.9252988,-6.270916335,-11.6825,-11.6825,0.742217281,-38532.36,2023-03-10,20:00:00,2023,3,03/1/223,20230310,2023-03-10 06:17:38-08:00,2023-03-11T02:06:13+00:00,42515,03/10/2023 20:00:00,2023-03-10 20:00:00-08:00,,,88343.8,210.0,54.89,9.26,,15.0
102,465,2022-11-11 03:00:00,11,3,-27.4125,1.35,4.63,0.0,11074.75,37.9,21.9,-5.92062635,0.291576674,-28.7625,-28.7625,-21.30555556,-25205.8,2022-11-11,03:00:00,2022,11,11/1/222,20221111,2022-11-11 06:31:11-08:00,2022-11-12T01:00:19+00:00,37748,11/11/2022 03:00:00,2022-11-11 03:00:00-08:00,12.861,,89204.39,30.0,69.22,9.774,,1.0
103,468,2023-02-14 05:00:00,14,5,-27.385,-15.16,2.4,0.0,11607.61,37.0,23.0,-11.41041667,-6.316666667,-12.225,-12.225,0.806398417,-38696.325,2023-02-14,05:00:00,2023,2,02/1/223,20230214,2023-02-14 06:47:05-08:00,2023-02-15T01:44:34+00:00,39449,02/14/2023 05:00:00,2023-02-14 05:00:00-08:00,18.006,,86919.38,220.0,69.64,13.376,,3.0
104,469,2023-02-14 07:00:00,14,7,-27.345,-6.69,2.4,0.0,14086.71,36.0,26.5,-11.39375,-2.7875,-20.655,-20.655,3.087443946,-38730.6225,2023-02-14,07:00:00,2023,2,02/1/223,20230214,2023-02-14 06:47:05-08:00,2023-02-15T01:44:34+00:00,39449,02/14/2023 07:00:00,2023-02-14 07:00:00-08:00,18.006,,86800.68,240.0,69.85,13.89,,4.0
105,473,2023-02-16 12:00:00,16,12,-27.28,-4.8,2.44,0.0,17325.58,24.1,20.7,-11.18032787,-1.967213115,-22.48,-22.48,4.683333333,-38605.5475,2023-02-16,12:00:00,2023,2,02/1/223,20230216,2023-02-16 06:44:58-08:00,2023-02-17T01:46:29+00:00,39691,02/16/2023 12:00:00,2023-02-16 12:00:00-08:00,13.376,,89679.2,350.0,50.09,9.774,,-2.0
106,476,2023-01-02 05:00:00,2,5,-27.265,7.85,3.55,0.0,10432.71,52.0,13.8,-7.68028169,2.211267606,-35.115,-35.115,-4.473248408,-36144.42,2023-01-02,05:00:00,2023,1,01/0/223,20230102,2023-01-02 07:08:19-08:00,2023-01-03T01:03:13+00:00,35694,01/02/2023 05:00:00,2023-01-02 05:00:00-08:00,,,88106.4,0.0,61.51,0.0,,9.0
107,478,2023-02-20 10:00:00,20,10,-27.225,-7.01,2.26,0.0,14368.88,55.9,25.3,-12.04646018,-3.101769912,-20.215,-20.215,2.883737518,-38974.3325,2023-02-20,10:00:00,2023,2,02/2/223,20230220,2023-02-20 06:40:29-08:00,2023-02-21T01:50:16+00:00,40187,02/20/2023 10:00:00,2023-02-20 10:00:00-08:00,13.89,,88610.88,270.0,29.36,10.289,,17.0
108,481,2023-02-20 09:00:00,20,9,-27.165,-6.99,2.26,0.0,14167.27,55.0,27.6,-12.0199115,-3.092920354,-20.175,-20.175,2.886266094,-38954.1175,2023-02-20,09:00:00,2023,2,02/2/223,20230220,2023-02-20 06:40:29-08:00,2023-02-21T01:50:16+00:00,40187,02/20/2023 09:00:00,2023-02-20 09:00:00-08:00,,,88670.23,260.0,41.14,9.26,,14.0
109,482,2023-03-11 13:00:00,11,13,-27.1575,-12.93,2.38,0.0,13823.04,72.0,24.2,-11.41071429,-5.432773109,-14.2275,-14.2275,1.100348028,-38779.01,2023-03-11,13:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 13:00:00,2023-03-11 13:00:00-08:00,,,88136.08,20.0,28.14,9.774,,20.0
110,483,2022-04-29 03:00:00,29,3,-27.1325,-8.09,6.79,0.0,12070.3,63.0,19.6,-3.995949926,-1.191458027,-19.0425,-19.0425,2.353831891,-12261.07,2022-04-29,03:00:00,2022,4,04/2/222,20220429,2022-04-29 06:11:13-07:00,2022-04-30T02:46:47+00:00,48934,04/29/2022 03:00:00,2022-04-29 03:00:00-07:00,13.376,,88017.37,220.0,59.3,10.289,,17.0
111,484,2023-03-15 09:00:00,15,9,-27.13,-12.77,2.63,0.0,15972.27,44.1,21.9,-10.31558935,-4.855513308,-14.36,-14.36,1.124510572,-39250.485,2023-03-15,09:00:00,2023,3,03/1/223,20230315,2023-03-15 07:10:47-07:00,2023-03-16T02:10:22+00:00,43175,03/15/2023 09:00:00,2023-03-15 09:00:00-07:00,13.376,,88759.26,220.0,58.55,10.803,,14.0
112,487,2022-03-23 13:00:00,23,13,-27.1,-5.46,5.01,0.0,14791.1,48.0,26.5,-5.409181637,-1.089820359,-21.64,-21.64,3.963369963,-5811.7125,2022-03-23,13:00:00,2022,3,03/2/222,20220323,2022-03-23 06:59:15-07:00,2022-03-24T02:17:04+00:00,44269,03/23/2022 13:00:00,2022-03-23 13:00:00-07:00,19.549,,88937.31,340.0,31.54,15.433,,9.0
113,488,2022-09-29 20:00:00,29,20,-27.08,65.6,6.61,0.0,18095.14,77.0,11.5,-4.096822995,9.924357035,-92.68,-92.68,-1.412804878,-26092.43,2022-09-29,20:00:00,2022,9,09/2/222,20220929,2022-09-29 06:53:56-07:00,2022-09-30T01:49:52+00:00,42956,09/29/2022 20:00:00,2022-09-29 20:00:00-07:00,,,89471.47,190.0,35.13,4.116,,21.0
