,Unnamed: 0,Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $,Dates,Time,Year,Month,Date,DateAPIFormat,Sunrise,Sunset,Day_Length,dateJoinFormat,date_time,wind_gust_set_1,weather_condition_set_1d,pressure_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,peak_wind_speed_set_1,air_temp_set_1,lat,lon,validdate,direct_rad:W,solar_power:MW
3071,11563,2022-09-30 11:00:00,30,11,38.6125,36.99,6.59,0.0,14170.32,77.0,11.5,5.859256449,5.613050076,1.6225,1.6225,0.043863206,-26060.7875,2022-09-30,11:00:00,2022,9,09/3/222,20220930,2022-09-30 06:54:41-07:00,2022-10-01T01:48:27+00:00,42826,09/30/2022 11:00:00,2022-09-30 11:00:00-07:00,,,89293.42,220.0,23.4,6.173,,29.0,35.371452,-101.387665,2022-09-30 11:00:00-07:00,693.6,0.778
3072,11573,2022-10-28 21:00:00,28,21,38.655,47.66,5.3,0.0,13593.68,45.0,6.9,7.293396226,8.99245283,-9.005,-9.005,-0.188942509,-24341.7,2022-10-28,21:00:00,2022,10,10/2/222,20221028,2022-10-28 07:17:58-07:00,2022-10-29T01:12:56+00:00,39298,10/28/2022 21:00:00,2022-10-28 21:00:00-07:00,,,89886.93,340.0,87.09,2.058,,7.0,35.371452,-101.387665,2022-10-28 21:00:00-07:00,0.0,0.0
3073,11583,2023-01-29 19:00:00,29,19,38.6875,34.08,2.79,0.0,20465.07,18.0,10.4,13.86648746,12.21505376,4.6075,4.6075,0.135196596,-38005.1025,2023-01-29,19:00:00,2023,1,01/2/223,20230129,2023-01-29 07:01:00-08:00,2023-01-30T01:28:36+00:00,37656,01/29/2023 19:00:00,2023-01-29 19:00:00-08:00,8.231,,89412.12,40.0,78.94,5.659,,-8.0,35.371452,-101.387665,2023-01-29 19:00:00-08:00,0.0,0.0
3074,11589,2023-02-01 10:00:00,1,10,38.7125,119.8,2.68,0.0,23734.05,27.0,9.2,14.44496269,44.70149254,-81.0875,-81.0875,-0.676857262,-37543.2225,2023-02-01,10:00:00,2023,2,02/0/223,20230201,2023-02-01 06:58:52-08:00,2023-02-02T01:31:39+00:00,37967,02/01/2023 10:00:00,2023-02-01 10:00:00-08:00,,,89560.5,200.0,74.22,1.543,,-1.0,35.371452,-101.387665,2023-02-01 10:00:00-08:00,47.9,0.281
3075,11601,2022-09-28 13:00:00,28,13,38.78,44.11,6.82,0.0,17622.49,82.9,9.2,5.686217009,6.467741935,-5.33,-5.33,-0.120834278,-26027.6025,2022-09-28,13:00:00,2022,9,09/2/222,20220928,2022-09-28 06:53:10-07:00,2022-09-29T01:51:17+00:00,43087,09/28/2022 13:00:00,2022-09-28 13:00:00-07:00,8.231,,89857.25,130.0,19.46,5.144,,31.0,35.371452,-101.387665,2022-09-28 13:00:00-07:00,657.6,0.72
3076,11605,2023-01-07 18:00:00,7,18,38.8,54.7,3.42,0.0,13491.4,46.0,5.8,11.34502924,15.99415205,-15.9,-15.9,-0.290676417,-36226.5475,2023-01-07,18:00:00,2023,1,01/0/223,20230107,2023-01-07 07:08:41-08:00,2023-01-08T01:07:19+00:00,35918,01/07/2023 18:00:00,2023-01-07 18:00:00-08:00,,,89916.6,100.0,55.91,2.058,,4.0,35.371452,-101.387665,2023-01-07 18:00:00-08:00,0.0,0.0
3077,11607,2022-12-23 01:00:00,23,1,38.8075,74.52,7.3,0.0,29623.41,1.9,17.3,5.31609589,10.20821918,-35.7125,-35.7125,-0.479233763,-28107.4625,2022-12-23,01:00:00,2022,12,12/2/222,20221223,2022-12-23 07:05:18-08:00,2022-12-24T00:56:31+00:00,35473,12/23/2022 01:00:00,2022-12-23 01:00:00-08:00,,,90480.44,330.0,41.36,7.717,,-17.0,35.371452,-101.387665,2022-12-23 01:00:00-08:00,0.0,0.0
3078,11608,2022-09-28 09:00:00,28,9,38.82,34.51,6.82,0.0,13964.82,63.0,5.8,5.692082111,5.060117302,4.31,4.31,0.124891336,-26020.67,2022-09-28,09:00:00,2022,9,09/2/222,20220928,2022-09-28 06:53:10-07:00,2022-09-29T01:51:17+00:00,43087,09/28/2022 09:00:00,2022-09-28 09:00:00-07:00,,,90035.3,100.0,31.68,2.572,,25.0,35.371452,-101.387665,2022-09-28 09:00:00-07:00,519.2,0.566
3079,11613,2022-11-21 04:00:00,21,4,38.835,43.68,6.07,0.0,14178.73,27.0,10.4,6.39785832,7.196046129,-4.845,-4.845,-0.11092033,-26117.9975,2022-11-21,04:00:00,2022,11,11/2/222,20221121,2022-11-21 06:40:50-08:00,2022-11-22T00:54:26+00:00,36816,11/21/2022 04:00:00,2022-11-21 04:00:00-08:00,,,89619.85,220.0,85.93,3.601,,-4.0,35.371452,-101.387665,2022-11-21 04:00:00-08:00,0.0,0.0
3080,11633,2022-09-29 03:00:00,29,3,38.9275,30.36,6.61,0.0,12168.44,63.0,12.7,5.889183056,4.593040847,8.5675,8.5675,0.28219697,-25919.1275,2022-09-29,03:00:00,2022,9,09/2/222,20220929,2022-09-29 06:53:56-07:00,2022-09-30T01:49:52+00:00,42956,09/29/2022 03:00:00,2022-09-29 03:00:00-07:00,,,89827.58,230.0,62.48,2.572,,13.0,35.371452,-101.387665,2022-09-29 03:00:00-07:00,0.0,0.0
3081,11637,2022-11-12 06:00:00,12,6,38.9425,47.8,4.63,0.0,14540.52,24.1,4.6,8.410907127,10.32397408,-8.8575,-8.8575,-0.185303347,-25489.0925,2022-11-12,06:00:00,2022,11,11/1/222,20221112,2022-11-12 06:32:09-08:00,2022-11-13T00:59:36+00:00,37647,11/12/2022 06:00:00,2022-11-12 06:00:00-08:00,,,89708.87,210.0,68.34,2.572,,-3.0,35.371452,-101.387665,2022-11-12 06:00:00-08:00,54.9,0.098
3082,11638,2022-10-14 06:00:00,14,6,38.945,33.65,6.28,0.0,10989.71,48.0,9.2,6.201433121,5.358280255,5.295,5.295,0.157355126,-23736.0825,2022-10-14,06:00:00,2022,10,10/1/222,20221014,2022-10-14 07:05:47-07:00,2022-10-15T01:29:27+00:00,41020,10/14/2022 06:00:00,2022-10-14 06:00:00-07:00,,,89204.39,240.0,61.51,4.116,,9.0,35.371452,-101.387665,2022-10-14 06:00:00-07:00,2.7,0.001
3083,11650,2022-10-08 06:00:00,8,6,39.02,35.63,6.22,0.0,11288.5,44.1,8.1,6.273311897,5.72829582,3.39,3.39,0.095144541,-25859.585,2022-10-08,06:00:00,2022,10,10/0/222,20221008,2022-10-08 07:00:54-07:00,2022-10-09T01:37:22+00:00,41788,10/08/2022 06:00:00,2022-10-08 06:00:00-07:00,,,90421.08,110.0,93.35,3.087,,7.0,35.371452,-101.387665,2022-10-08 06:00:00-07:00,0.5,0.002
3084,11651,2022-10-08 07:00:00,8,7,39.02,40.08,6.22,0.0,11652.13,44.1,6.9,6.273311897,6.443729904,-1.06,-1.06,-0.026447106,-25860.645,2022-10-08,07:00:00,2022,10,10/0/222,20221008,2022-10-08 07:00:54-07:00,2022-10-09T01:37:22+00:00,41788,10/08/2022 07:00:00,2022-10-08 07:00:00-07:00,,light rain,90480.44,90.0,93.35,2.058,,7.0,35.371452,-101.387665,2022-10-08 07:00:00-07:00,30.5,0.066
3085,11664,2022-11-22 14:00:00,22,14,39.07,38.37,6.26,0.0,14440.93,63.0,10.4,6.241214058,6.129392971,0.7,0.7,0.018243419,-26340.76,2022-11-22,14:00:00,2022,11,11/2/222,20221122,2022-11-22 06:41:47-08:00,2022-11-23T00:54:00+00:00,36733,11/22/2022 14:00:00,2022-11-22 14:00:00-08:00,,,89293.42,190.0,17.31,6.688,,17.0,35.371452,-101.387665,2022-11-22 14:00:00-08:00,196.6,0.279
3086,11665,2022-10-13 02:00:00,13,2,39.0725,38.39,6.47,0.0,12723.12,51.1,16.1,6.039026275,5.933539413,0.6825,0.6825,0.017778067,-24125.095,2022-10-13,02:00:00,2022,10,10/1/222,20221013,2022-10-13 07:04:57-07:00,2022-10-14T01:30:45+00:00,41148,10/13/2022 02:00:00,2022-10-13 02:00:00-07:00,,,89590.17,50.0,65.6,4.116,,7.0,35.371452,-101.387665,2022-10-13 02:00:00-07:00,0.0,0.0
3087,11667,2023-01-01 18:00:00,1,18,39.0825,33.44,3.55,0.0,13024.14,55.0,6.9,11.00915493,9.41971831,5.6425,5.6425,0.168735048,-35955.7275,2023-01-01,18:00:00,2023,1,01/0/223,20230101,2023-01-01 07:08:09-08:00,2023-01-02T01:02:27+00:00,35658,01/01/2023 18:00:00,2023-01-01 18:00:00-08:00,,,88403.15,150.0,35.27,5.144,,13.0,35.371452,-101.387665,2023-01-01 18:00:00-08:00,0.0,0.0
3088,11669,2022-10-28 20:00:00,28,20,39.0875,58.18,5.3,0.0,13931.66,46.0,8.1,7.375,10.97735849,-19.0925,-19.0925,-0.328162599,-24332.695,2022-10-28,20:00:00,2022,10,10/2/222,20221028,2022-10-28 07:17:58-07:00,2022-10-29T01:12:56+00:00,39298,10/28/2022 20:00:00,2022-10-28 20:00:00-07:00,,,89916.6,340.0,87.09,2.058,,7.0,35.371452,-101.387665,2022-10-28 20:00:00-07:00,0.0,0.0
3089,11672,2023-03-06 18:00:00,6,18,39.1025,63.91,2.67,0.0,16307.48,69.1,13.8,14.64513109,23.93632959,-24.8075,-24.8075,-0.388163042,-38645.445,2023-03-06,18:00:00,2023,3,03/0/223,20230306,2023-03-06 06:23:01-08:00,2023-03-07T02:02:49+00:00,41988,03/06/2023 18:00:00,2023-03-06 18:00:00-08:00,,,88996.66,120.0,30.69,5.659,,14.0,35.371452,-101.387665,2023-03-06 18:00:00-08:00,0.0,0.0
3090,11673,2022-12-17 01:00:00,17,1,39.105,38.42,6.59,0.0,15506.41,21.9,5.8,5.933990895,5.830045524,0.685,0.685,0.017829256,-27149.44,2022-12-17,01:00:00,2022,12,12/1/222,20221217,2022-12-17 07:02:10-08:00,2022-12-18T00:53:43+00:00,35493,12/17/2022 01:00:00,2022-12-17 01:00:00-08:00,,,89234.07,250.0,48.87,2.572,,-6.0,35.371452,-101.387665,2022-12-17 01:00:00-08:00,0.0,0.0
3091,11682,2022-10-13 09:00:00,13,9,39.16,41.04,6.47,0.0,13321.32,46.9,6.9,6.052550232,6.343122102,-1.88,-1.88,-0.045808967,-24212.19,2022-10-13,09:00:00,2022,10,10/1/222,20221013,2022-10-13 07:04:57-07:00,2022-10-14T01:30:45+00:00,41148,10/13/2022 09:00:00,2022-10-13 09:00:00-07:00,,,89797.9,50.0,33.35,4.116,,15.0,35.371452,-101.387665,2022-10-13 09:00:00-07:00,481.7,0.567
3092,11691,2022-11-17 17:00:00,17,17,39.1975,42.78,5.74,0.0,14146.26,48.9,20.7,6.828832753,7.452961672,-3.5825,-3.5825,-0.083742403,-25686.265,2022-11-17,17:00:00,2022,11,11/1/222,20221117,2022-11-17 06:36:59-08:00,2022-11-18T00:56:26+00:00,37167,11/17/2022 17:00:00,2022-11-17 17:00:00-08:00,,,89768.22,10.0,59.74,4.63,,2.0,35.371452,-101.387665,2022-11-17 17:00:00-08:00,0.0,0.0
3093,11695,2022-12-15 09:00:00,15,9,39.23,57.41,6.6,0.0,18419.29,26.1,3.5,5.943939394,8.698484848,-18.18,-18.18,-0.31666957,-26886.18,2022-12-15,09:00:00,2022,12,12/1/222,20221215,2022-12-15 07:00:55-08:00,2022-12-16T00:53:01+00:00,35526,12/15/2022 09:00:00,2022-12-15 09:00:00-08:00,,,89085.69,40.0,40.87,3.601,,3.0,35.371452,-101.387665,2022-12-15 09:00:00-08:00,397.6,0.559
3094,11706,2022-11-22 05:00:00,22,5,39.275,32.79,6.26,0.0,14194.64,28.9,6.9,6.273961661,5.238019169,6.485,6.485,0.197773711,-26281.38,2022-11-22,05:00:00,2022,11,11/2/222,20221122,2022-11-22 06:41:47-08:00,2022-11-23T00:54:00+00:00,36733,11/22/2022 05:00:00,2022-11-22 05:00:00-08:00,,,89590.17,220.0,74.22,8.231,,-1.0,35.371452,-101.387665,2022-11-22 05:00:00-08:00,0.0,0.0
3095,11708,2022-10-19 21:00:00,19,21,39.2775,52.41,6.0,0.0,13884.51,60.1,8.1,6.54625,8.735,-13.1325,-13.1325,-0.25057241,-23475.2975,2022-10-19,21:00:00,2022,10,10/1/222,20221019,2022-10-19 07:10:00-07:00,2022-10-20T01:23:12+00:00,40392,10/19/2022 21:00:00,2022-10-19 21:00:00-07:00,,,89352.77,240.0,53.81,4.63,,11.0,35.371452,-101.387665,2022-10-19 21:00:00-07:00,0.0,0.0
3096,11727,2022-09-26 12:00:00,26,12,39.375,43.33,6.73,0.0,17287.96,73.9,11.5,5.850668648,6.43833581,-3.955,-3.955,-0.091276252,-26137.0775,2022-09-26,12:00:00,2022,9,09/2/222,20220926,2022-09-26 06:51:40-07:00,2022-09-27T01:54:08+00:00,43348,09/26/2022 12:00:00,2022-09-26 12:00:00-07:00,8.231,,89797.9,190.0,24.52,5.659,,27.0,35.371452,-101.387665,2022-09-26 12:00:00-07:00,724.6,0.804
3097,11734,2022-10-27 19:00:00,27,19,39.3925,48.81,5.26,0.0,14351.22,60.1,13.8,7.489068441,9.279467681,-9.4175,-9.4175,-0.19294202,-24796.895,2022-10-27,19:00:00,2022,10,10/2/222,20221027,2022-10-27 07:17:04-07:00,2022-10-28T01:14:00+00:00,39416,10/27/2022 19:00:00,2022-10-27 19:00:00-07:00,8.231,,88877.96,340.0,50.65,5.659,,13.0,35.371452,-101.387665,2022-10-27 19:00:00-07:00,0.0,0.0
3098,11735,2022-12-15 22:00:00,15,22,39.3925,53.37,6.6,0.0,16807.55,30.9,9.2,5.968560606,8.086363636,-13.9775,-13.9775,-0.26189807,-27028.855,2022-12-15,22:00:00,2022,12,12/1/222,20221215,2022-12-15 07:00:55-08:00,2022-12-16T00:53:01+00:00,35526,12/15/2022 22:00:00,2022-12-15 22:00:00-08:00,,,89056.01,110.0,50.98,3.601,,1.0,35.371452,-101.387665,2022-12-15 22:00:00-08:00,0.0,0.0
3099,11736,2022-11-26 10:00:00,26,10,39.395,54.26,6.46,0.0,13794.65,39.0,10.4,6.098297214,8.399380805,-14.865,-14.865,-0.273958717,-26577.0925,2022-11-26,10:00:00,2022,11,11/2/222,20221126,2022-11-26 06:45:33-08:00,2022-11-27T00:52:37+00:00,36424,11/26/2022 10:00:00,2022-11-26 10:00:00-08:00,,light rain,88462.5,330.0,81.06,2.572,,6.0,35.371452,-101.387665,2022-11-26 10:00:00-08:00,6.1,0.098
3100,11741,2022-09-26 08:00:00,26,8,39.435,40.41,6.73,0.0,14230.67,55.0,5.8,5.859583952,6.004457652,-0.975,-0.975,-0.024127691,-26130.11,2022-09-26,08:00:00,2022,9,09/2/222,20220926,2022-09-26 06:51:40-07:00,2022-09-27T01:54:08+00:00,43348,09/26/2022 08:00:00,2022-09-26 08:00:00-07:00,,,89946.28,170.0,34.54,5.659,,19.0,35.371452,-101.387665,2022-09-26 08:00:00-07:00,355.5,0.379
3101,11743,2022-11-26 23:00:00,26,23,39.4375,33.24,6.46,0.0,14378.72,37.0,8.1,6.104876161,5.145510836,6.1975,6.1975,0.186447052,-26554.5075,2022-11-26,23:00:00,2022,11,11/2/222,20221126,2022-11-26 06:45:33-08:00,2022-11-27T00:52:37+00:00,36424,11/26/2022 23:00:00,2022-11-26 23:00:00-08:00,,,88373.48,310.0,74.96,5.144,,3.0,35.371452,-101.387665,2022-11-26 23:00:00-08:00,0.0,0.0
3102,11744,2023-03-08 23:00:00,8,23,39.445,26.94,2.52,0.0,13289.58,46.0,15.0,15.65277778,10.69047619,12.505,12.505,0.464179659,-38909.99,2023-03-08,23:00:00,2023,3,03/0/223,20230308,2023-03-08 06:20:21-08:00,2023-03-09T02:04:31+00:00,42250,03/08/2023 23:00:00,2023-03-08 23:00:00-08:00,,,89056.01,170.0,75.67,9.26,,7.0,35.371452,-101.387665,2023-03-08 23:00:00-08:00,0.0,0.0
3103,11752,2022-11-12 19:00:00,12,19,39.4825,65.41,4.63,0.0,15285.88,43.0,10.4,8.527537797,14.12742981,-25.9275,-25.9275,-0.396384345,-25641.3825,2022-11-12,19:00:00,2022,11,11/1/222,20221112,2022-11-12 06:32:09-08:00,2022-11-13T00:59:36+00:00,37647,11/12/2022 19:00:00,2022-11-12 19:00:00-08:00,,,89501.15,190.0,44.19,6.173,,3.0,35.371452,-101.387665,2022-11-12 19:00:00-08:00,0.0,0.0
3104,11753,2023-02-11 01:00:00,11,1,39.4825,31.21,2.37,0.0,17160.31,24.1,5.8,16.6592827,13.16877637,8.2725,8.2725,0.265059276,-38505.595,2023-02-11,01:00:00,2023,2,02/1/223,20230211,2023-02-11 06:50:08-08:00,2023-02-12T01:41:39+00:00,39091,02/11/2023 01:00:00,2023-02-11 01:00:00-08:00,,,89975.95,220.0,73.06,4.116,,-7.0,35.371452,-101.387665,2023-02-11 01:00:00-08:00,0.0,0.0
3105,11756,2022-10-12 08:00:00,12,8,39.5,17.8,6.31,0.0,14741.36,50.0,12.7,6.259904913,2.820919176,21.7,21.7,1.219101124,-25199.6075,2022-10-12,08:00:00,2022,10,10/1/222,20221012,2022-10-12 07:04:08-07:00,2022-10-13T01:32:03+00:00,41275,10/12/2022 08:00:00,2022-10-12 08:00:00-07:00,,,89382.44,360.0,50.93,8.231,,14.0,35.371452,-101.387665,2022-10-12 08:00:00-07:00,321.3,0.37
3106,11757,2022-10-01 07:00:00,1,7,39.5025,20.43,6.29,0.0,10801.33,57.9,9.2,6.280206677,3.248012719,19.0725,19.0725,0.933553598,-26218.5625,2022-10-01,07:00:00,2022,10,10/0/222,20221001,2022-10-01 06:55:27-07:00,2022-10-02T01:47:02+00:00,42695,10/01/2022 07:00:00,2022-10-01 07:00:00-07:00,,,89352.77,170.0,51.76,4.63,,17.0,35.371452,-101.387665,2022-10-01 07:00:00-07:00,152.0,0.163
3107,11758,2022-11-23 00:00:00,23,24,39.5025,30.69,6.26,0.08,13576.4,37.9,6.9,6.310303514,4.902555911,8.8125,8.8125,0.28714565,-26316.2125,2022-11-23,00:00:00,2022,11,11/2/222,20221123,2022-11-23 06:42:44-08:00,2022-11-24T00:53:37+00:00,36653,11/23/2022 00:00:00,2022-11-23 00:00:00-08:00,,,89204.39,210.0,74.6,3.601,,1.0,35.371452,-101.387665,2022-11-23 00:00:00-08:00,0.0,0.0
3108,11761,2022-10-01 08:00:00,1,8,39.51,26.03,6.29,0.0,11120.56,57.9,9.2,6.281399046,4.138314785,13.48,13.48,0.517864003,-26205.0825,2022-10-01,08:00:00,2022,10,10/0/222,20221001,2022-10-01 06:55:27-07:00,2022-10-02T01:47:02+00:00,42695,10/01/2022 08:00:00,2022-10-01 08:00:00-07:00,,,89412.12,190.0,43.19,4.63,,21.0,35.371452,-101.387665,2022-10-01 08:00:00-07:00,333.7,0.366
3109,11762,2022-10-08 09:00:00,8,9,39.51,40.51,6.22,0.0,12288.38,44.1,5.8,6.352090032,6.512861736,-1.0,-1.0,-0.024685263,-25863.5725,2022-10-08,09:00:00,2022,10,10/0/222,20221008,2022-10-08 07:00:54-07:00,2022-10-09T01:37:22+00:00,41788,10/08/2022 09:00:00,2022-10-08 09:00:00-07:00,,,90480.44,100.0,93.35,2.058,,7.0,35.371452,-101.387665,2022-10-08 09:00:00-07:00,24.3,0.172
3110,11765,2023-02-01 11:00:00,1,11,39.515,112.16,2.68,0.0,23771.24,28.0,8.1,14.74440299,41.85074627,-72.645,-72.645,-0.647690799,-37615.8675,2023-02-01,11:00:00,2023,2,02/0/223,20230201,2023-02-01 06:58:52-08:00,2023-02-02T01:31:39+00:00,37967,02/01/2023 11:00:00,2023-02-01 11:00:00-08:00,,,89501.15,180.0,74.22,4.116,,-1.0,35.371452,-101.387665,2023-02-01 11:00:00-08:00,57.7,0.313
3111,11773,2022-10-04 22:00:00,4,22,39.5425,28.05,5.64,0.0,16356.55,64.9,8.1,7.01108156,4.973404255,11.4925,11.4925,0.409714795,-26655.9375,2022-10-04,22:00:00,2022,10,10/0/222,20221004,2022-10-04 06:57:46-07:00,2022-10-05T01:42:51+00:00,42305,10/04/2022 22:00:00,2022-10-04 22:00:00-07:00,,,89471.47,90.0,47.46,2.572,,14.0,35.371452,-101.387665,2022-10-04 22:00:00-07:00,0.0,0.0
3112,11776,2022-12-08 00:00:00,8,24,39.555,22.68,4.46,-0.07,12462.5,52.0,13.8,8.868834081,5.085201794,16.875,16.875,0.744047619,-26658.165,2022-12-08,00:00:00,2022,12,12/0/222,20221208,2022-12-08 06:55:55-08:00,2022-12-09T00:51:31+00:00,35736,12/08/2022 00:00:00,2022-12-08 00:00:00-08:00,,mist,89412.12,230.0,100.0,5.144,,9.0,35.371452,-101.387665,2022-12-08 00:00:00-08:00,0.0,0.0
3113,11783,2022-11-30 06:00:00,30,6,39.58,50.17,6.03,0.0,15389.94,18.0,5.8,6.56384743,8.320066335,-10.59,-10.59,-0.21108232,-26557.93,2022-11-30,06:00:00,2022,11,11/3/222,20221130,2022-11-30 06:49:11-08:00,2022-12-01T00:51:44+00:00,36153,11/30/2022 06:00:00,2022-11-30 06:00:00-08:00,,,90005.63,310.0,92.48,2.058,,-8.0,35.371452,-101.387665,2022-11-30 06:00:00-08:00,19.6,0.038
3114,11785,2022-11-16 14:00:00,16,14,39.6,42.3,5.9,0.0,15020.87,48.0,11.5,6.711864407,7.169491525,-2.7,-2.7,-0.063829787,-25487.785,2022-11-16,14:00:00,2022,11,11/1/222,20221116,2022-11-16 06:36:01-08:00,2022-11-17T00:57:01+00:00,37260,11/16/2022 14:00:00,2022-11-16 14:00:00-08:00,,,90124.33,320.0,34.05,4.63,,9.0,35.371452,-101.387665,2022-11-16 14:00:00-08:00,78.7,0.158
3115,11786,2023-02-10 23:00:00,10,23,39.6,40.11,2.4,0.0,18102.52,25.0,6.9,16.5,16.7125,-0.51,-0.51,-0.012715034,-38525.5775,2023-02-10,23:00:00,2023,2,02/1/223,20230210,2023-02-10 06:51:07-08:00,2023-02-11T01:40:40+00:00,38973,02/10/2023 23:00:00,2023-02-10 23:00:00-08:00,,,90035.3,220.0,57.86,3.087,,-5.0,35.371452,-101.387665,2023-02-10 23:00:00-08:00,0.0,0.0
3116,11787,2022-12-09 02:00:00,9,2,39.6025,29.58,4.77,0.0,11242.15,34.0,3.5,8.302410901,6.201257862,10.0225,10.0225,0.33882691,-26671.6075,2022-12-09,02:00:00,2022,12,12/0/222,20221209,2022-12-09 06:56:41-08:00,2022-12-10T00:51:38+00:00,35697,12/09/2022 02:00:00,2022-12-09 02:00:00-08:00,,,89501.15,340.0,59.21,3.087,,0.0,35.371452,-101.387665,2022-12-09 02:00:00-08:00,0.0,0.0
3117,11791,2022-10-15 11:00:00,15,11,39.65,34.38,6.08,0.0,16240.83,69.1,10.4,6.521381579,5.654605263,5.27,5.27,0.153286795,-23691.0075,2022-10-15,11:00:00,2022,10,10/1/222,20221015,2022-10-15 07:06:37-07:00,2022-10-16T01:28:11+00:00,40894,10/15/2022 11:00:00,2022-10-15 11:00:00-07:00,,,89026.34,240.0,25.73,4.63,,25.0,35.371452,-101.387665,2022-10-15 11:00:00-07:00,611.0,0.738
3118,11793,2022-10-08 08:00:00,8,8,39.6525,41.58,6.22,0.0,12054.76,44.1,5.8,6.375,6.68488746,-1.9275,-1.9275,-0.046356421,-25862.5725,2022-10-08,08:00:00,2022,10,10/0/222,20221008,2022-10-08 07:00:54-07:00,2022-10-09T01:37:22+00:00,41788,10/08/2022 08:00:00,2022-10-08 08:00:00-07:00,,,90480.44,90.0,93.35,2.058,,7.0,35.371452,-101.387665,2022-10-08 08:00:00-07:00,62.6,0.162
3119,11796,2022-12-20 09:00:00,20,9,39.6625,49.41,5.98,0.0,17797.57,21.9,8.1,6.632525084,8.262541806,-9.7475,-9.7475,-0.197277879,-27456.885,2022-12-20,09:00:00,2022,12,12/2/222,20221220,2022-12-20 07:03:51-08:00,2022-12-21T00:55:00+00:00,35469,12/20/2022 09:00:00,2022-12-20 09:00:00-08:00,,,90272.71,300.0,79.89,2.058,,-2.0,35.371452,-101.387665,2022-12-20 09:00:00-08:00,196.7,0.389
3120,11799,2022-10-31 10:00:00,31,10,39.6875,46.11,4.95,0.0,13544.39,53.1,8.1,8.017676768,9.315151515,-6.4225,-6.4225,-0.139286489,-24393.49,2022-10-31,10:00:00,2022,10,10/3/222,20221031,2022-10-31 07:20:44-07:00,2022-11-01T01:09:51+00:00,38947,10/31/2022 10:00:00,2022-10-31 10:00:00-07:00,,light rain,89234.07,220.0,42.61,5.659,,19.0,35.371452,-101.387665,2022-10-31 10:00:00-07:00,520.3,0.641
3121,11800,2022-10-24 13:00:00,24,13,39.6925,36.59,4.43,0.0,15431.8,51.1,12.7,8.95993228,8.259593679,3.1025,3.1025,0.084790926,-23919.5075,2022-10-24,13:00:00,2022,10,10/2/222,20221024,2022-10-24 07:14:22-07:00,2022-10-25T01:17:19+00:00,39777,10/24/2022 13:00:00,2022-10-24 13:00:00-07:00,12.861,light rain,88284.45,10.0,87.09,9.774,,7.0,35.371452,-101.387665,2022-10-24 13:00:00-07:00,0.2,0.035
3122,11806,2022-11-20 13:00:00,20,13,39.7175,46.53,6.07,0.0,15676.31,50.0,15.0,6.54324547,7.665568369,-6.8125,-6.8125,-0.146410918,-25790.535,2022-11-20,13:00:00,2022,11,11/2/222,20221120,2022-11-20 06:39:53-08:00,2022-11-21T00:54:53+00:00,36900,11/20/2022 13:00:00,2022-11-20 13:00:00-08:00,,,89619.85,200.0,17.15,7.717,,11.0,35.371452,-101.387665,2022-11-20 13:00:00-08:00,359.6,0.479
3123,11812,2022-10-08 05:00:00,8,5,39.7525,35.99,6.22,0.0,11192.17,44.1,5.8,6.39107717,5.786173633,3.7625,3.7625,0.104542929,-25862.975,2022-10-08,05:00:00,2022,10,10/0/222,20221008,2022-10-08 07:00:54-07:00,2022-10-09T01:37:22+00:00,41788,10/08/2022 05:00:00,2022-10-08 05:00:00-07:00,,,90391.41,70.0,93.35,3.601,,7.0,35.371452,-101.387665,2022-10-08 05:00:00-07:00,0.0,0.0
3124,11813,2022-09-29 14:00:00,29,14,39.7575,46.8,6.61,0.0,16921.97,86.0,11.5,6.014750378,7.080181543,-7.0425,-7.0425,-0.150480769,-25928.12,2022-09-29,14:00:00,2022,9,09/2/222,20220929,2022-09-29 06:53:56-07:00,2022-09-30T01:49:52+00:00,42956,09/29/2022 14:00:00,2022-09-29 14:00:00-07:00,,,89471.47,230.0,20.86,6.173,,31.0,35.371452,-101.387665,2022-09-29 14:00:00-07:00,517.4,0.571
3125,11816,2022-10-31 05:00:00,31,5,39.77,39.04,4.95,0.0,10272.88,44.1,8.1,8.034343434,7.886868687,0.73,0.73,0.01869877,-24347.6175,2022-10-31,05:00:00,2022,10,10/3/222,20221031,2022-10-31 07:20:44-07:00,2022-11-01T01:09:51+00:00,38947,10/31/2022 05:00:00,2022-10-31 05:00:00-07:00,,,89115.37,0.0,75.67,0.0,,7.0,35.371452,-101.387665,2022-10-31 05:00:00-07:00,0.0,0.0
3126,11821,2022-10-10 02:00:00,10,2,39.7875,41.72,6.22,0.0,11600.26,53.1,9.2,6.39670418,6.707395498,-1.9325,-1.9325,-0.046320709,-25801.3375,2022-10-10,02:00:00,2022,10,10/1/222,20221010,2022-10-10 07:02:30-07:00,2022-10-11T01:34:41+00:00,41531,10/10/2022 02:00:00,2022-10-10 02:00:00-07:00,,mist,89649.52,220.0,100.0,4.116,,11.0,35.371452,-101.387665,2022-10-10 02:00:00-07:00,0.0,0.0
