Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $
4-10-2022 03:00,SUN,3.00,-$17.00,$2.94,$6.30,$0.00,"10,460.76",66.9,18.4,-2.70,0.47,-$19.94,-$19.94,-678.23%,"-$1,575.64"
1-2-2023 02:00,MON,2.00,-$14.50,$5.31,$3.55,$0.00,"10,839.45",64.0,6.9,-4.08,1.50,-$19.81,-$19.81,-372.98%,"-$22,451.62"
12-29-2022 02:00,THU,2.00,-$12.68,$7.81,$4.12,$0.00,"11,386.01",66.0,11.5,-3.08,1.90,-$20.49,-$20.49,-262.36%,"-$21,909.39"
2-5-2023 23:00,SUN,23.00,-$12.57,$11.53,$2.40,$0.00,"13,371.34",60.1,9.2,-5.24,4.80,-$24.10,-$24.10,-209.04%,"-$24,802.57"
1-12-2023 02:00,THU,2.00,-$11.24,$6.67,$3.35,$0.00,"11,177.71",61.0,23.0,-3.35,1.99,-$17.91,-$17.91,-268.44%,"-$23,213.95"
12-26-2022 14:00,MON,14.00,-$9.56,$23.48,$6.56,$0.00,"16,983.97",51.1,9.2,-1.46,3.58,-$33.04,-$33.04,-140.72%,"-$21,268.81"
10-20-2022 04:00,THU,4.00,-$8.78,$19.14,$5.50,$0.00,"10,590.88",51.1,4.6,-1.60,3.48,-$27.92,-$27.92,-145.89%,"-$10,804.83"
3-16-2023 02:00,THU,2.00,-$8.33,$4.23,$2.44,$0.00,"11,494.70",61.0,15.0,-3.41,1.73,-$12.56,-$12.56,-296.81%,"-$25,613.99"
5-15-2022 07:00,SUN,7.00,-$8.04,$23.05,$7.70,$0.00,"12,681.21",73.0,9.2,-1.04,2.99,-$31.09,-$31.09,-134.89%,-$198.87
4-10-2022 07:00,SUN,7.00,-$7.78,$7.02,$6.30,$0.00,"10,368.01",62.1,16.1,-1.23,1.11,-$14.80,-$14.80,-210.83%,"-$1,663.90"
12-26-2022 15:00,MON,15.00,-$7.04,$22.54,$6.56,$0.00,"15,789.79",55.0,9.2,-1.07,3.44,-$29.58,-$29.58,-131.24%,"-$21,298.39"
5-15-2022 06:00,SUN,6.00,-$7.03,$32.66,$7.70,$0.00,"12,912.73",72.0,5.8,-0.91,4.24,-$39.69,-$39.69,-121.52%,-$167.78
10-20-2022 05:00,THU,5.00,-$6.45,$25.17,$5.50,$0.00,"10,887.92",48.9,5.8,-1.17,4.58,-$31.62,-$31.62,-125.64%,"-$10,836.45"
3-21-2022 03:00,MON,3.00,-$6.30,$2.73,$4.87,$0.00,"10,183.99",64.0,16.1,-1.29,0.56,-$9.03,-$9.03,-330.68%,-$126.60
2-7-2023 01:00,TUE,1.00,-$5.91,$2.71,$2.19,$0.00,"11,872.09",62.1,12.7,-2.70,1.24,-$8.62,-$8.62,-317.99%,"-$25,118.66"
3-16-2023 05:00,THU,5.00,-$5.90,$3.51,$2.44,$0.00,"11,333.50",61.0,11.5,-2.42,1.44,-$9.41,-$9.41,-268.16%,"-$25,679.15"
3-21-2022 02:00,MON,2.00,-$5.83,$2.83,$4.87,$0.00,"10,420.14",64.9,19.6,-1.20,0.58,-$8.66,-$8.66,-305.83%,-$117.58
10-20-2022 03:00,THU,3.00,-$5.77,$18.00,$5.50,$0.00,"10,641.28",54.0,4.6,-1.05,3.27,-$23.77,-$23.77,-132.06%,"-$10,776.91"
2-7-2023 04:00,TUE,4.00,-$5.65,$5.19,$2.19,$0.00,"10,916.64",62.1,8.1,-2.58,2.37,-$10.84,-$10.84,-208.77%,"-$25,144.67"
6-5-2022 07:00,SUN,7.00,-$5.60,$34.86,$8.36,$0.00,"12,499.64",73.0,8.1,-0.67,4.17,-$40.46,-$40.46,-116.07%,"-$7,964.01"
12-29-2022 03:00,THU,3.00,-$5.58,$5.13,$4.12,$0.00,"11,050.87",66.0,10.4,-1.35,1.25,-$10.71,-$10.71,-208.67%,"-$21,920.10"
1-2-2023 06:00,MON,6.00,-$5.36,$10.00,$3.55,$0.00,"10,694.61",64.9,8.1,-1.51,2.82,-$15.36,-$15.36,-153.63%,"-$22,567.43"
5-15-2022 05:00,SUN,5.00,-$5.31,$37.00,$7.70,$0.00,"13,015.78",75.0,3.5,-0.69,4.81,-$42.31,-$42.31,-114.36%,-$128.09
1-12-2023 01:00,THU,1.00,-$5.20,$8.33,$3.35,$0.00,"11,697.44",66.9,17.3,-1.55,2.49,-$13.53,-$13.53,-162.39%,"-$23,196.04"
12-29-2022 01:00,THU,1.00,-$4.89,$7.53,$4.12,$0.00,"11,957.74",66.0,15.0,-1.19,1.83,-$12.42,-$12.42,-164.87%,"-$21,888.90"
11-5-2022 00:00,FRI,24.00,-$4.86,$35.12,$4.65,$0.71,"11,731.19",50.0,10.4,-1.05,7.55,-$39.98,-$39.98,-113.85%,"-$12,750.92"
2-6-2023 06:00,MON,6.00,-$4.60,$10.28,$2.40,$0.00,"13,405.13",54.0,11.5,-1.92,4.28,-$14.88,-$14.88,-144.75%,"-$25,032.47"
12-26-2022 13:00,MON,13.00,-$4.50,$25.53,$6.56,$0.00,"18,231.53",46.0,5.8,-0.69,3.89,-$30.03,-$30.03,-117.63%,"-$21,235.77"
3-21-2022 04:00,MON,4.00,-$4.33,$2.93,$4.87,$0.00,"10,142.69",62.1,15.0,-0.89,0.60,-$7.26,-$7.26,-247.61%,-$133.86
11-4-2022 23:00,FRI,23.00,-$4.22,$36.21,$4.65,$0.00,"12,513.59",51.1,16.1,-0.91,7.79,-$40.43,-$40.43,-111.64%,"-$12,710.94"
2-7-2023 02:00,TUE,2.00,-$4.20,$3.01,$2.19,$0.00,"11,376.86",62.1,16.1,-1.92,1.37,-$7.21,-$7.21,-239.62%,"-$25,125.87"
10-20-2022 02:00,THU,2.00,-$3.91,$21.71,$5.50,$0.00,"10,807.66",55.0,4.6,-0.71,3.95,-$25.62,-$25.62,-118.01%,"-$10,753.14"
6-5-2022 06:00,SUN,6.00,-$3.89,$24.93,$8.36,$0.00,"12,716.44",73.9,10.4,-0.47,2.98,-$28.82,-$28.82,-115.59%,"-$7,923.55"
1-2-2023 01:00,MON,1.00,-$3.85,$9.76,$3.55,$0.00,"11,297.50",64.0,10.4,-1.08,2.75,-$13.61,-$13.61,-139.40%,"-$22,431.81"
3-21-2022 01:00,MON,1.00,-$3.73,$4.97,$4.87,$0.00,"10,947.44",66.0,16.1,-0.77,1.02,-$8.70,-$8.70,-175.05%,-$108.92
12-25-2022 16:00,SUN,16.00,-$3.66,$30.68,$6.56,$0.00,"14,584.25",50.0,9.2,-0.56,4.68,-$34.34,-$34.34,-111.91%,"-$20,789.31"
2-4-2023 16:00,SAT,16.00,-$3.62,$10.02,$2.40,$0.00,"14,119.57",57.0,11.5,-1.51,4.18,-$13.64,-$13.64,-136.08%,"-$24,593.36"
