Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $
11-9-2022 15:00,WED,15.00,-$3.14,$0.31,$3.90,$0.00,"6,957.77",80.1,15.0,-0.80,0.08,-$3.45,-$3.45,-1111.29%,"-$13,590.21"
1-14-2023 12:00,SAT,12.00,-$3.14,$0.10,$3.44,$0.00,"6,659.25",60.1,20.7,-0.91,0.03,-$3.24,-$3.24,-3235.00%,"-$24,173.16"
4-12-2022 11:00,TUE,11.00,-$3.12,$24.45,$6.36,$0.00,"5,930.79",82.0,15.0,-0.49,3.84,-$27.57,-$27.57,-112.75%,$446.41
11-3-2022 14:00,THU,14.00,-$3.12,-$3.89,$4.51,$0.00,"6,612.06",79.0,19.6,-0.69,-0.86,$0.77,$0.77,-19.86%,"-$13,821.98"
3-16-2023 17:00,THU,17.00,-$3.12,-$5.18,$2.44,$0.00,"6,932.25",81.0,25.3,-1.28,-2.12,$2.07,$2.07,-39.86%,"-$26,337.16"
3-16-2023 21:00,THU,21.00,-$3.12,$0.00,$2.44,$0.00,"6,863.93",55.9,25.3,-1.28,0.00,-$3.12,-$3.12,,"-$26,341.91"
3-21-2022 06:00,MON,6.00,-$3.10,-$0.06,$4.87,$0.00,"5,402.40",64.0,18.4,-0.64,-0.01,-$3.04,-$3.04,5070.83%,$225.87
1-18-2023 13:00,WED,13.00,-$3.10,-$1.21,$3.42,$0.00,"6,467.17",63.0,28.8,-0.90,-0.35,-$1.89,-$1.89,155.79%,"-$23,983.23"
5-29-2022 09:00,SUN,9.00,-$3.09,$4.22,$8.27,$0.00,"5,957.78",79.0,11.5,-0.37,0.51,-$7.31,-$7.31,-173.28%,"-$7,194.29"
2-6-2023 10:00,MON,10.00,-$3.09,$0.77,$2.40,$0.00,"6,560.83",62.1,18.4,-1.29,0.32,-$3.86,-$3.86,-501.30%,"-$25,340.50"
2-16-2023 17:00,THU,17.00,-$3.08,$9.27,$2.44,$0.00,"7,005.50",45.0,13.8,-1.26,3.80,-$12.35,-$12.35,-133.25%,"-$25,570.06"
11-6-2022 03:00,SUN,3.00,-$3.03,-$2.77,$3.94,$0.00,"6,255.47",61.0,11.5,-0.77,-0.70,-$0.26,-$0.26,9.21%,"-$14,091.65"
12-5-2022 16:00,MON,16.00,-$3.02,$19.47,$4.82,$0.00,"6,594.25",75.0,12.7,-0.63,4.04,-$22.49,-$22.49,-115.50%,"-$13,866.43"
2-10-2023 15:00,FRI,15.00,-$3.02,$7.25,$2.40,$0.00,"7,022.87",48.9,20.7,-1.26,3.02,-$10.27,-$10.27,-141.62%,"-$25,295.30"
4-1-2022 12:00,FRI,12.00,-$3.01,-$0.74,$5.48,$0.00,"5,611.60",73.0,17.3,-0.55,-0.14,-$2.27,-$2.27,306.76%,$64.40
1-12-2023 11:00,THU,11.00,-$3.01,$7.93,$3.35,$0.00,"6,721.77",50.0,17.3,-0.90,2.37,-$10.94,-$10.94,-137.93%,"-$23,687.39"
2-5-2023 22:00,SUN,22.00,-$3.01,$5.14,$2.40,$0.00,"6,372.39",54.0,8.0,-1.25,2.14,-$8.15,-$8.15,-158.46%,"-$25,109.29"
