Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $
1-4-2023 16:00,WED,16.00,$6.31,$18.90,$3.65,$0.00,"10,464.40",73.9,5.8,1.73,5.18,-$12.59,-$12.59,-66.61%,"-$22,534.24"
11-6-2022 03:00,SUN,3.00,$6.32,$9.06,$3.94,$0.00,"8,537.74",72.0,6.9,1.60,2.30,-$2.74,-$2.74,-30.24%,"-$11,901.95"
2-6-2023 10:00,MON,10.00,$6.41,$20.30,$2.40,$0.00,"10,118.23",68.0,15.0,2.67,8.46,-$13.89,-$13.89,-68.42%,"-$26,425.08"
2-4-2023 12:00,SAT,12.00,$6.66,$16.95,$2.40,$0.00,"10,447.01",60.1,9.2,2.78,7.06,-$10.29,-$10.29,-60.69%,"-$25,860.96"
11-6-2022 05:00,SUN,5.00,$6.67,$9.04,$3.94,$0.00,"8,520.88",73.0,5.8,1.69,2.29,-$2.37,-$2.37,-26.22%,"-$11,903.53"
2-10-2023 01:00,FRI,1.00,$6.75,$12.77,$2.40,$0.00,"8,864.44",57.0,0.0,2.81,5.32,-$6.02,-$6.02,-47.12%,"-$26,281.93"
2-10-2023 02:00,FRI,2.00,$6.75,$12.78,$2.40,$0.00,"8,733.58",55.9,5.8,2.81,5.33,-$6.03,-$6.03,-47.16%,"-$26,287.95"
2-6-2023 14:00,MON,14.00,$6.78,$16.24,$2.40,$0.00,"10,489.27",70.0,18.4,2.83,6.77,-$9.46,-$9.46,-58.25%,"-$26,434.93"
3-15-2023 11:00,WED,11.00,$6.82,$14.74,$2.63,$0.00,"10,679.60",66.0,16.1,2.59,5.60,-$7.92,-$7.92,-53.71%,"-$27,028.98"
1-16-2023 02:00,MON,2.00,$6.83,$5.17,$3.44,$0.00,"8,875.48",66.9,13.8,1.98,1.50,$1.66,$1.66,32.06%,"-$24,162.36"
5-15-2022 02:00,SUN,2.00,$6.86,$40.83,$7.70,$0.00,"12,009.13",78.0,8.0,0.89,5.30,-$33.97,-$33.97,-83.19%,$370.37
2-6-2023 16:00,MON,16.00,$6.87,$14.07,$2.40,$0.00,"10,487.02",66.9,15.0,2.86,5.86,-$7.20,-$7.20,-51.15%,"-$26,451.73"
2-10-2023 11:00,FRI,11.00,$6.91,$17.96,$2.40,$0.00,"10,688.91",59.0,19.6,2.88,7.48,-$11.06,-$11.06,-61.55%,"-$26,372.90"
11-6-2022 02:00,SUN,2.00,$6.91,$7.53,$3.94,$0.00,"8,616.46",72.0,6.9,1.75,1.91,-$0.62,-$0.62,-8.27%,"-$11,899.21"
11-25-2022 06:00,FRI,6.00,$6.95,$32.25,$6.46,$0.00,"8,445.55",64.0,16.1,1.08,4.99,-$25.30,-$25.30,-78.45%,"-$12,462.43"
3-5-2023 10:00,SUN,10.00,$7.00,$17.29,$2.67,$0.00,"9,765.17",71.1,10.4,2.62,6.48,-$10.29,-$10.29,-59.51%,"-$26,503.36"
2-5-2023 20:00,SUN,20.00,$7.02,$15.53,$2.40,$0.00,"10,122.83",62.1,8.1,2.92,6.47,-$8.51,-$8.51,-54.81%,"-$26,071.56"
12-13-2022 03:00,TUE,3.00,$7.07,$21.53,$6.72,$0.00,"9,242.39",71.1,10.4,1.05,3.20,-$14.47,-$14.47,-67.19%,"-$13,598.64"
12-28-2022 21:00,WED,21.00,$7.08,$20.59,$4.90,$0.00,"9,668.75",64.9,12.7,1.44,4.20,-$13.51,-$13.51,-65.63%,"-$22,129.64"
12-22-2022 05:00,THU,5.00,$7.08,$33.67,$6.14,$0.00,"10,114.85",53.1,5.8,1.15,5.48,-$26.59,-$26.59,-78.97%,"-$14,912.31"
2-12-2023 22:00,SUN,22.00,$7.11,$17.88,$2.37,$0.00,"10,009.59",55.0,4.6,3.00,7.54,-$10.77,-$10.77,-60.23%,"-$26,774.93"
11-29-2022 03:00,TUE,3.00,$7.17,$21.19,$5.99,$0.00,"8,750.37",68.0,12.7,1.20,3.54,-$14.03,-$14.03,-66.19%,"-$12,925.90"
12-26-2022 17:00,MON,17.00,$7.17,$29.66,$6.56,$0.00,"8,900.17",55.9,6.9,1.09,4.52,-$22.50,-$22.50,-75.84%,"-$21,642.46"
3-3-2023 04:00,FRI,4.00,$7.18,$9.60,$2.68,$0.00,"8,940.01",64.0,18.4,2.68,3.58,-$2.42,-$2.42,-25.21%,"-$26,421.39"
10-25-2022 01:00,TUE,1.00,$7.29,$59.44,$4.81,$0.00,"10,782.32",78.1,15.0,1.52,12.36,-$52.15,-$52.15,-87.74%,"-$9,556.54"
5-22-2022 10:00,SUN,10.00,$7.30,$72.37,$7.98,$0.00,"11,787.94",79.0,10.4,0.91,9.07,-$65.08,-$65.08,-89.92%,"-$7,284.92"
3-5-2023 09:00,SUN,9.00,$7.33,$15.71,$2.67,$0.00,"9,249.51",70.0,10.4,2.75,5.88,-$8.38,-$8.38,-53.33%,"-$26,493.07"
12-22-2022 12:00,THU,12.00,$7.37,$34.20,$6.14,$0.00,"10,821.47",64.0,5.8,1.20,5.57,-$26.83,-$26.83,-78.46%,"-$15,098.36"
2-3-2023 17:00,FRI,17.00,$7.39,$17.29,$2.65,$0.00,"10,302.71",57.9,9.2,2.79,6.52,-$9.90,-$9.90,-57.24%,"-$25,708.89"
2-23-2023 01:00,THU,1.00,$7.40,$10.11,$2.08,$0.00,"10,316.46",66.9,11.5,3.56,4.86,-$2.71,-$2.71,-26.83%,"-$27,183.05"
3-6-2023 02:00,MON,2.00,$7.41,$11.04,$2.67,$0.00,"9,170.26",69.1,9.2,2.77,4.13,-$3.63,-$3.63,-32.90%,"-$26,551.67"
11-6-2022 04:00,SUN,4.00,$7.47,$6.69,$3.94,$0.00,"8,509.84",73.0,5.8,1.90,1.70,$0.78,$0.78,11.70%,"-$11,901.16"
1-15-2023 22:00,SUN,22.00,$7.52,$15.45,$3.44,$0.00,"10,084.25",66.0,13.8,2.18,4.49,-$7.94,-$7.94,-51.36%,"-$24,139.03"
2-23-2023 03:00,THU,3.00,$7.61,$9.64,$2.08,$0.00,"9,789.56",66.9,10.4,3.66,4.63,-$2.03,-$2.03,-21.08%,"-$27,188.72"
2-20-2023 04:00,MON,4.00,$7.62,$5.63,$2.26,$0.00,"8,547.89",63.0,5.8,3.37,2.49,$1.99,$1.99,35.39%,"-$26,990.29"
2-14-2023 04:00,TUE,4.00,$7.63,$3.06,$2.40,$0.00,"8,502.60",64.9,16.1,3.18,1.28,$4.57,$4.57,149.18%,"-$26,826.55"
1-25-2023 16:00,WED,16.00,$7.63,$20.58,$3.34,$0.00,"10,282.21",55.9,10.4,2.29,6.16,-$12.95,-$12.95,-62.91%,"-$24,543.83"
2-10-2023 10:00,FRI,10.00,$7.65,$23.56,$2.40,$0.00,"10,804.77",57.0,15.0,3.19,9.82,-$15.92,-$15.92,-67.55%,"-$26,361.85"
12-13-2022 01:00,TUE,1.00,$7.74,$28.81,$6.72,$0.00,"9,814.29",71.1,11.5,1.15,4.29,-$21.07,-$21.07,-73.13%,"-$13,565.53"
11-5-2022 15:00,SAT,15.00,$7.75,$17.61,$3.94,$0.00,"10,979.68",69.1,8.1,1.97,4.47,-$9.86,-$9.86,-56.01%,"-$11,828.94"
2-27-2023 05:00,MON,5.00,$7.78,$7.16,$2.35,$0.00,"10,024.40",70.0,13.8,3.31,3.05,$0.62,$0.62,8.66%,"-$26,370.22"
5-28-2022 08:00,SAT,8.00,$7.84,$44.89,$8.27,$0.00,"10,844.55",82.0,3.5,0.95,5.43,-$37.06,-$37.06,-82.55%,"-$2,332.93"
5-29-2022 04:00,SUN,4.00,$7.85,$20.58,$8.27,$0.00,"11,963.42",81.0,16.1,0.95,2.49,-$12.73,-$12.73,-61.87%,"-$3,223.41"
12-22-2022 09:00,THU,9.00,$7.89,$44.60,$6.14,$0.00,"11,181.03",59.0,5.8,1.28,7.26,-$36.71,-$36.71,-82.32%,"-$15,024.35"
12-18-2022 15:00,SUN,15.00,$7.96,$26.92,$6.59,$0.00,"10,044.99",55.9,15.0,1.21,4.08,-$18.97,-$18.97,-70.45%,"-$14,508.30"
