Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $
12-28-2022 11:00,WED,11.00,$3.27,$23.25,$4.90,$0.00,"9,818.02",70.0,12.7,0.67,4.74,-$19.98,-$19.98,-85.92%,"-$9,464.73"
1-12-2023 04:00,THU,4.00,$3.29,$11.65,$3.35,$0.00,"9,373.20",69.1,10.4,0.98,3.48,-$8.36,-$8.36,-71.78%,"-$10,771.16"
12-27-2022 17:00,TUE,17.00,$3.35,$27.63,$6.56,$0.00,"9,589.03",53.1,3.5,0.51,4.21,-$24.28,-$24.28,-87.87%,"-$9,313.58"
1-14-2023 16:00,SAT,16.00,$3.36,$9.64,$3.44,$0.00,"9,780.70",60.1,15.0,0.98,2.80,-$6.28,-$6.28,-65.17%,"-$11,247.74"
2-13-2023 01:00,MON,1.00,$3.44,$17.44,$2.37,$0.00,"9,231.06",46.9,3.5,1.45,7.36,-$14.00,-$14.00,-80.26%,"-$13,701.54"
12-14-2022 12:00,WED,12.00,$3.60,$38.41,$7.16,$0.00,"10,602.50",61.0,8.1,0.50,5.36,-$34.81,-$34.81,-90.63%,-$912.80
2-10-2023 12:00,FRI,12.00,$3.61,$15.64,$2.40,$0.00,"10,611.29",57.9,16.1,1.51,6.52,-$12.03,-$12.03,-76.90%,"-$13,276.51"
2-20-2023 01:00,MON,1.00,$3.74,$6.42,$2.26,$0.00,"8,907.00",63.0,4.6,1.65,2.84,-$2.68,-$2.68,-41.78%,"-$13,862.12"
2-14-2023 00:00,MON,24.00,$3.79,$6.13,$2.37,-$0.03,"9,222.01",60.1,8.1,1.60,2.59,-$2.34,-$2.34,-38.21%,"-$13,728.23"
5-28-2022 05:00,SAT,5.00,$3.81,$27.34,$8.27,$0.00,"10,626.38",64.9,0.0,0.46,3.31,-$23.53,-$23.53,-86.06%,"$10,981.90"
12-29-2022 06:00,THU,6.00,$3.85,$16.84,$4.12,$0.00,"8,074.01",64.9,10.4,0.93,4.09,-$12.99,-$12.99,-77.14%,"-$9,701.48"
12-31-2022 02:00,SAT,2.00,$3.91,$16.49,$3.70,$0.00,"8,102.59",53.1,0.0,1.06,4.46,-$12.58,-$12.58,-76.29%,"-$9,712.19"
2-6-2023 09:00,MON,9.00,$3.95,$22.35,$2.40,$0.00,"10,045.70",62.1,11.5,1.64,9.31,-$18.40,-$18.40,-82.34%,"-$13,385.06"
12-28-2022 03:00,WED,3.00,$4.09,$14.70,$4.90,$0.00,"9,709.99",37.9,0.0,0.83,3.00,-$10.61,-$10.61,-72.19%,"-$9,398.94"
6-5-2022 03:00,SUN,3.00,$4.15,$41.03,$8.36,$0.00,"11,820.96",75.0,4.6,0.50,4.91,-$36.88,-$36.88,-89.88%,"$6,106.05"
2-6-2023 15:00,MON,15.00,$4.16,$11.20,$2.40,$0.00,"10,475.30",72.0,13.8,1.73,4.67,-$7.04,-$7.04,-62.88%,"-$13,411.52"
10-20-2022 06:00,THU,6.00,$4.23,$38.13,$5.50,$0.00,"9,167.62",46.0,4.6,0.77,6.93,-$33.91,-$33.91,-88.92%,"$1,649.64"
2-4-2023 13:00,SAT,13.00,$4.27,$16.46,$2.40,$0.00,"9,996.81",59.0,8.1,1.78,6.86,-$12.19,-$12.19,-74.07%,"-$12,857.25"
12-28-2022 00:00,TUE,24.00,$4.31,$21.16,$6.56,$1.66,"10,146.29",39.9,4.6,0.66,3.23,-$16.85,-$16.85,-79.64%,"-$9,366.59"
10-20-2022 00:00,WED,24.00,$4.43,$42.80,$6.00,$0.50,"9,030.91",54.0,6.9,0.74,7.13,-$38.38,-$38.38,-89.66%,"$1,836.98"
1-1-2023 22:00,SUN,22.00,$4.46,$16.74,$3.55,$0.00,"9,932.31",71.1,11.5,1.26,4.72,-$12.28,-$12.28,-73.36%,"-$9,991.69"
11-25-2022 02:00,FRI,2.00,$4.48,$32.46,$6.46,$0.00,"8,320.55",61.0,4.6,0.69,5.02,-$27.98,-$27.98,-86.19%,"-$1,125.94"
10-25-2022 04:00,TUE,4.00,$4.51,$22.99,$4.81,$0.00,"8,742.34",62.1,5.8,0.94,4.78,-$18.48,-$18.48,-80.37%,"$1,261.46"
1-1-2023 07:00,SUN,7.00,$4.53,$13.85,$3.55,$0.00,"7,837.33",61.0,4.6,1.27,3.90,-$9.33,-$9.33,-67.33%,"-$10,022.07"
10-26-2022 14:00,WED,14.00,$4.57,$31.97,$5.20,$0.00,"10,663.58",73.0,6.9,0.88,6.15,-$27.40,-$27.40,-85.71%,$809.97
11-5-2022 14:00,SAT,14.00,$4.61,$16.15,$3.94,$0.00,"10,701.20",70.0,3.5,1.17,4.10,-$11.54,-$11.54,-71.46%,-$202.87
2-26-2023 23:00,SUN,23.00,$4.61,$16.80,$2.35,$0.00,"11,247.14",72.0,18.4,1.96,7.15,-$12.19,-$12.19,-72.54%,"-$13,340.15"
2-12-2023 16:00,SUN,16.00,$4.65,$12.28,$2.37,$0.00,"9,572.44",64.0,3.5,1.96,5.18,-$7.64,-$7.64,-62.17%,"-$13,622.94"
2-10-2023 18:00,FRI,18.00,$4.68,$24.50,$2.40,$0.00,"10,692.79",51.1,13.8,1.95,10.21,-$19.82,-$19.82,-80.91%,"-$13,376.16"
1-2-2023 08:00,MON,8.00,$4.72,$15.96,$3.55,$0.00,"9,231.51",73.9,15.0,1.33,4.50,-$11.24,-$11.24,-70.44%,"-$10,185.13"
